,가맹점구분번호,기준년월,신규고객_비중_cleaned,재방문고객_비중_cleaned,유동인구고객_비중_cleaned,합계_3열,zero_sum_flag
57975,AAE6F17DA3,202403,8.48,8.66,67.6,84.74,0
57976,AAE6F17DA3,202404,6.24,8.53,52.6,67.37,0
57977,AAE6F17DA3,202405,6.49,8.71,59.5,74.7,0
57978,AAE6F17DA3,202406,6.27,8.42,65.4,80.09,0
57979,AAE6F17DA3,202407,7.01,8.93,51.1,67.04,0
57980,AAE6F17DA3,202408,6.52,8.72,62.5,77.74,0
57981,AAE6F17DA3,202409,6.95,9.48,57.6,74.03,0
57982,AAE6F17DA3,202410,7.0,9.79,69.8,86.59,0
57983,AAE6F17DA3,202411,8.97,9.9,60.6,79.47,0
57984,AAE6F17DA3,202412,9.53,10.49,59.6,79.62,0
58009,AB0716250B,202301,7.56,31.56,51.9,91.02,0
58010,AB0716250B,202302,10.04,32.31,35.5,77.85,0
58011,AB0716250B,202303,7.56,31.09,44.0,82.65,0
58012,AB0716250B,202304,7.23,31.49,51.7,90.42,0
58013,AB0716250B,202305,4.05,36.49,45.5,86.03999999999999,0
58014,AB0716250B,202306,8.33,37.28,50.0,95.61,0
58015,AB0716250B,202307,7.3,36.05,60.0,103.35,0
58016,AB0716250B,202308,7.47,31.95,38.7,78.12,0
58017,AB0716250B,202309,7.14,34.45,45.0,86.59,0
58018,AB0716250B,202310,9.02,34.02,50.0,93.04,0
58019,AB0716250B,202311,6.77,36.65,58.8,102.22,0
58020,AB0716250B,202312,8.33,38.49,40.5,87.32,0
58021,AB0716250B,202401,5.49,37.65,53.6,96.74000000000001,0
58022,AB0716250B,202402,5.33,38.93,46.7,90.96000000000001,0
58023,AB0716250B,202403,6.85,38.31,57.6,102.76,0
58024,AB0716250B,202404,7.2,38.0,44.8,90.0,0
58025,AB0716250B,202405,11.11,36.67,55.0,102.78,0
58026,AB0716250B,202406,7.66,34.31,46.9,88.87,0
58027,AB0716250B,202407,10.03,34.26,58.1,102.39,0
58028,AB0716250B,202408,5.48,33.9,62.1,101.47999999999999,0
58029,AB0716250B,202409,4.58,34.86,55.0,94.44,0
58030,AB0716250B,202410,6.67,33.68,51.4,91.75,0
58031,AB0716250B,202411,4.66,33.33,40.7,78.69,0
58032,AB0716250B,202412,5.13,32.97,38.5,76.6,0
58033,AB0A569DCA,202301,8.92,22.93,47.6,79.45,0
58034,AB0A569DCA,202302,8.82,21.76,40.9,71.48,0
58035,AB0A569DCA,202303,9.83,24.28,33.3,67.41,0
58036,AB0A569DCA,202304,6.36,23.12,35.0,64.48,0
58037,AB0A569DCA,202305,10.86,22.29,36.0,69.15,0
58038,AB0A569DCA,202306,8.38,24.58,30.0,62.96,0
58039,AB0A569DCA,202307,7.61,21.74,29.4,58.75,0
58040,AB0A569DCA,202308,5.03,24.58,21.1,50.71,0
58041,AB0A569DCA,202309,5.98,24.46,31.6,62.040000000000006,0
58042,AB0A569DCA,202310,8.02,25.67,29.6,63.29,0
58043,AB0A569DCA,202311,5.43,25.54,41.7,72.67,0
58044,AB0A569DCA,202312,8.56,25.13,33.3,66.99,0
58045,AB0A569DCA,202401,4.42,26.52,63.6,94.53999999999999,0
58046,AB0A569DCA,202402,6.08,24.31,33.3,63.69,0
58047,AB0A569DCA,202403,8.33,25.0,38.5,71.83,0
58048,AB0A569DCA,202404,6.15,24.58,33.3,64.03,0
58049,AB0A569DCA,202405,6.63,19.89,23.5,50.019999999999996,0
58050,AB0A569DCA,202406,7.02,19.88,53.3,80.19999999999999,0
58051,AB0A569DCA,202407,8.62,19.54,40.9,69.06,0
58052,AB0A569DCA,202408,6.32,17.24,31.3,54.86,0
58053,AB0A569DCA,202409,6.36,16.18,21.4,43.94,0
58054,AB0A569DCA,202410,5.49,14.02,30.8,50.31,0
58055,AB0A569DCA,202411,6.59,13.17,61.5,81.25999999999999,0
58056,AB0A569DCA,202412,3.87,14.19,25.0,43.06,0
58057,AB0B0395C8,202307,100.0,0.0,100.0,200.0,0
58058,AB0B0395C8,202308,90.48,4.76,62.9,158.14000000000001,0
58059,AB0B0395C8,202309,57.14,2.04,80.8,139.98,0
58060,AB0B0395C8,202310,43.02,2.33,82.2,127.55000000000001,0
58061,AB0B0395C8,202311,26.81,3.83,73.4,104.04,0
58062,AB0B0395C8,202312,26.56,2.81,92.3,121.66999999999999,0
58063,AB0B0395C8,202401,21.95,2.68,87.5,112.13,0
58064,AB0B0395C8,202402,18.16,2.4,84.9,105.46000000000001,0
58065,AB0B0395C8,202403,10.54,2.14,83.9,96.58000000000001,0
58066,AB0B0395C8,202404,7.13,1.99,81.4,90.52000000000001,0
58067,AB0B0395C8,202405,6.37,2.33,76.9,85.60000000000001,0
58068,AB0B0395C8,202406,7.74,3.15,85.2,96.09,0
58069,AB0B0395C8,202407,6.97,3.62,79.6,90.19,0
58070,AB0B0395C8,202408,8.17,3.24,85.0,96.41,0
58071,AB0B0395C8,202409,7.24,3.62,76.8,87.66,0
58072,AB0B0395C8,202410,6.16,3.61,84.1,93.86999999999999,0
58073,AB0B0395C8,202411,6.68,3.55,83.7,93.93,0
58074,AB0B0395C8,202412,9.1,4.2,89.2,102.5,0
58075,AB68D92311,202407,100.0,0.0,26.3,126.3,0
58076,AB68D92311,202408,40.63,0.0,30.8,71.43,0
58077,AB68D92311,202409,34.69,4.08,20.0,58.769999999999996,0
58078,AB68D92311,202410,14.04,5.26,66.7,86.0,0
58079,AB68D92311,202411,9.52,6.35,40.0,55.87,0
58080,AB68D92311,202412,10.0,7.14,25.0,42.14,0
58081,AB7C12DD2E,202301,10.0,50.0,33.3,93.3,0
58082,AB7C12DD2E,202302,0.0,50.0,0.0,50.0,0
58083,AB7C12DD2E,202303,0.0,50.0,0.0,50.0,0
58084,AB7C12DD2E,202304,9.09,45.45,100.0,154.54000000000002,0
58085,AB7C12DD2E,202305,28.57,42.86,50.0,121.43,0
58086,AB7C12DD2E,202306,6.67,40.0,50.0,96.67,0
58087,AB7C12DD2E,202307,0.0,46.67,0.0,46.67,0
58088,AB7C12DD2E,202308,6.67,40.0,100.0,146.67000000000002,0
58089,AB7C12DD2E,202309,6.67,40.0,50.0,96.67,0
58090,AB7C12DD2E,202310,23.53,23.53,75.0,122.06,0
58091,AB7C12DD2E,202311,5.88,47.06,80.0,132.94,0
58092,AB7C12DD2E,202312,10.53,52.63,60.0,123.16,0
58093,AB7C12DD2E,202401,10.0,45.0,100.0,155.0,0
58094,AB7C12DD2E,202402,4.76,52.38,80.0,137.14,0
58095,AB7C12DD2E,202403,4.55,50.0,100.0,154.55,0
58096,AB7C12DD2E,202404,0.0,57.14,100.0,157.14,0
58097,AB7C12DD2E,202405,21.74,43.48,66.7,131.92000000000002,0
58098,AB7C12DD2E,202406,8.33,37.5,0.0,45.83,0
58099,AB7C12DD2E,202407,4.17,41.67,100.0,145.84,0
58100,AB7C12DD2E,202408,0.0,45.83,100.0,145.82999999999998,0
58101,AB7C12DD2E,202409,7.69,38.46,75.0,121.15,0
58102,AB7C12DD2E,202410,0.0,54.17,75.0,129.17000000000002,0
58103,AB7C12DD2E,202411,4.17,58.33,25.0,87.5,0
58104,AB7C12DD2E,202412,8.7,60.87,80.0,149.57,0
58105,AB86B46958,202306,0.0,0.0,0.0,0.0,1
58106,AB86B46958,202307,100.0,0.0,37.5,137.5,0
58107,AB86B46958,202308,27.27,18.18,0.0,45.45,0
58108,AB86B46958,202309,24.14,17.24,11.1,52.48,0
58109,AB86B46958,202310,12.12,18.18,42.9,73.19999999999999,0
58110,AB86B46958,202311,13.16,21.05,11.1,45.31,0
58111,AB86B46958,202312,9.52,19.05,22.2,50.769999999999996,0
58112,AB86B46958,202401,0.0,19.05,0.0,19.05,0
58113,AB86B46958,202402,6.67,17.78,25.0,49.45,0
58114,AB86B46958,202403,4.26,17.02,0.0,21.28,0
58115,AB86B46958,202404,7.84,17.65,25.0,50.489999999999995,0
58116,AB86B46958,202405,7.27,18.18,16.7,42.15,0
58117,AB86B46958,202406,3.51,17.54,0.0,21.049999999999997,0
58118,AB86B46958,202407,22.41,17.24,18.8,58.45,0
58119,AB86B46958,202408,3.77,18.87,0.0,22.64,0
58120,AB86B46958,202409,5.77,23.08,25.0,53.849999999999994,0
58121,AB86B46958,202410,7.69,23.08,40.0,70.77,0
58122,AB86B46958,202411,2.13,23.4,0.0,25.529999999999998,0
58123,AB86B46958,202412,4.44,22.22,0.0,26.66,0
58124,AB962133CC,202301,4.93,22.04,50.0,76.97,0
58125,AB962133CC,202302,7.03,21.09,50.0,78.12,0
58126,AB962133CC,202303,10.91,20.35,39.5,70.76,0
58127,AB962133CC,202304,9.09,20.0,56.1,85.19,0
58128,AB962133CC,202305,7.95,22.94,47.4,78.28999999999999,0
58129,AB962133CC,202306,7.81,21.02,44.1,72.93,0
58130,AB962133CC,202307,10.45,20.6,45.2,76.25,0
58131,AB962133CC,202308,6.69,21.28,53.3,81.27,0
58132,AB962133CC,202309,4.08,22.88,26.3,53.260000000000005,0
58133,AB962133CC,202310,5.92,23.36,60.0,89.28,0
58134,AB962133CC,202311,2.32,26.49,50.0,78.81,0
58135,AB962133CC,202312,1.74,27.08,33.3,62.11999999999999,0
58136,AB962133CC,202401,2.83,25.44,40.0,68.27000000000001,0
58137,AB962133CC,202402,2.97,24.16,46.2,73.33,0
58138,AB962133CC,202403,8.56,22.96,50.0,81.52000000000001,0
58139,AB962133CC,202404,8.57,24.08,64.3,96.94999999999999,0
58140,AB962133CC,202405,12.7,23.02,51.3,87.02,0
58141,AB962133CC,202406,9.92,23.81,35.3,69.03,0
58142,AB962133CC,202407,7.23,25.53,40.9,73.66,0
58143,AB962133CC,202408,9.01,24.89,69.2,103.1,0
58144,AB962133CC,202409,6.84,24.36,38.1,69.3,0
58145,AB962133CC,202410,5.63,23.38,45.5,74.50999999999999,0
58146,AB962133CC,202411,4.89,23.11,50.0,78.0,0
58147,AB962133CC,202412,2.22,24.89,57.1,84.21000000000001,0
58148,AB9C75D921,202301,6.78,10.73,56.2,73.71000000000001,0
58149,AB9C75D921,202302,6.26,10.46,69.1,85.82,0
58150,AB9C75D921,202303,8.03,10.61,66.7,85.34,0
58151,AB9C75D921,202304,6.15,11.22,63.6,80.97,0
58152,AB9C75D921,202305,9.86,10.26,74.3,94.41999999999999,0
58153,AB9C75D921,202306,5.72,10.95,64.2,80.87,0
58154,AB9C75D921,202307,7.23,10.63,68.6,86.46,0
58155,AB9C75D921,202308,7.2,11.06,69.3,87.56,0
58156,AB9C75D921,202309,7.93,11.72,72.2,91.85,0
58157,AB9C75D921,202310,6.22,11.44,77.1,94.75999999999999,0
58158,AB9C75D921,202311,6.45,11.63,71.0,89.08,0
58159,AB9C75D921,202312,7.16,11.74,66.7,85.6,0
58160,AB9C75D921,202401,9.55,11.44,62.2,83.19,0
58161,AB9C75D921,202402,8.06,11.19,56.7,75.95,0
58162,AB9C75D921,202403,8.63,10.79,73.9,93.32000000000001,0
58163,AB9C75D921,202404,8.71,10.12,70.5,89.33,0
58164,AB9C75D921,202405,10.04,9.95,70.3,90.28999999999999,0
58165,AB9C75D921,202406,7.07,9.34,64.6,81.00999999999999,0
58166,AB9C75D921,202407,5.54,9.74,64.0,79.28,0
58167,AB9C75D921,202408,5.83,9.66,67.1,82.58999999999999,0
58168,AB9C75D921,202409,6.7,9.22,72.8,88.72,0
58169,AB9C75D921,202410,6.77,9.28,64.7,80.75,0
58170,AB9C75D921,202411,5.14,8.94,60.7,74.78,0
58171,AB9C75D921,202412,4.81,8.45,62.5,75.75999999999999,0
58172,AB9E1046C2,202301,2.25,48.23,100.0,150.48,0
58173,AB9E1046C2,202302,5.33,46.71,100.0,152.04,0
58174,AB9E1046C2,202303,4.47,47.92,100.0,152.39,0
58175,AB9E1046C2,202304,2.09,50.87,97.4,150.36,0
58176,AB9E1046C2,202305,5.4,51.44,100.0,156.84,0
58177,AB9E1046C2,202306,6.99,48.53,100.0,155.52,0
58178,AB9E1046C2,202307,4.09,47.96,100.0,152.05,0
58179,AB9E1046C2,202308,5.56,47.78,97.6,150.94,0
58180,AB9E1046C2,202309,7.38,45.39,100.0,152.77,0
58181,AB9E1046C2,202310,3.1,45.35,100.0,148.45,0
58182,AB9E1046C2,202311,6.07,44.13,100.0,150.2,0
58183,AB9E1046C2,202312,4.17,43.33,100.0,147.5,0
58184,AB9E1046C2,202401,2.53,43.46,100.0,145.99,0
58185,AB9E1046C2,202402,4.72,42.49,100.0,147.21,0
58186,AB9E1046C2,202403,5.29,41.85,100.0,147.14,0
58187,AB9E1046C2,202404,4.02,41.07,100.0,145.09,0
58188,AB9E1046C2,202405,6.05,45.58,100.0,151.63,0
58189,AB9E1046C2,202406,7.01,43.46,100.0,150.47,0
58190,AB9E1046C2,202407,4.27,43.6,100.0,147.87,0
58191,AB9E1046C2,202408,7.11,42.18,100.0,149.29,0
58192,AB9E1046C2,202409,3.02,43.22,100.0,146.24,0
58193,AB9E1046C2,202410,5.37,41.95,96.9,144.22,0
58194,AB9E1046C2,202411,4.02,40.2,100.0,144.22,0
58195,AB9E1046C2,202412,5.08,39.09,100.0,144.17000000000002,0
58196,ABB4516DD1,202301,100.0,0.0,100.0,200.0,0
58197,ABB4516DD1,202302,96.0,4.0,77.3,177.3,0
58198,ABB4516DD1,202303,55.36,10.71,71.0,137.07,0
58199,ABB4516DD1,202304,34.12,10.59,68.8,113.50999999999999,0
58200,ABB4516DD1,202305,33.59,10.16,79.5,123.25,0
58201,ABB4516DD1,202306,17.95,12.18,75.0,105.13,0
58202,ABB4516DD1,202307,17.46,14.29,81.6,113.35,0
58203,ABB4516DD1,202308,15.63,15.18,71.1,101.91,0
58204,ABB4516DD1,202309,11.81,15.35,64.5,91.66,0
58205,ABB4516DD1,202310,9.93,14.89,78.1,102.91999999999999,0
58206,ABB4516DD1,202311,6.31,16.28,82.8,105.39,0
58207,ABB4516DD1,202312,7.95,15.6,79.3,102.85,0
58208,ABB4516DD1,202401,7.37,15.3,80.8,103.47,0
58209,ABB4516DD1,202402,6.44,16.25,76.9,99.59,0
58210,ABB4516DD1,202403,8.06,15.83,71.9,95.79,0
58211,ABB4516DD1,202404,7.73,17.13,62.5,87.36,0
58212,ABB4516DD1,202405,10.31,18.66,71.8,100.77,0
58213,ABB4516DD1,202406,6.16,17.65,72.7,96.51,0
58214,ABB4516DD1,202407,9.14,16.34,65.9,91.38000000000001,0
58215,ABB4516DD1,202408,8.31,15.24,73.7,97.25,0
58216,ABB4516DD1,202409,10.75,16.94,62.0,89.69,0
58217,ABB4516DD1,202410,8.97,16.09,86.5,111.56,0
58218,ABB4516DD1,202411,9.72,15.09,66.7,91.51,0
58219,ABB4516DD1,202412,7.54,15.08,70.6,93.22,0
58220,ABBBDF19AC,202301,2.8,54.66,20.5,77.96,0
58221,ABBBDF19AC,202302,2.55,55.57,21.8,79.92,0
58222,ABBBDF19AC,202303,3.99,55.69,17.2,76.88,0
58223,ABBBDF19AC,202304,5.39,55.28,17.4,78.07,0
58224,ABBBDF19AC,202305,6.43,54.55,18.8,79.78,0
58225,ABBBDF19AC,202306,7.69,55.38,15.6,78.67,0
58226,ABBBDF19AC,202307,8.03,56.22,15.2,79.45,0
58227,ABBBDF19AC,202308,8.19,54.74,19.8,82.73,0
58228,ABBBDF19AC,202309,6.48,54.64,20.1,81.22,0
58229,ABBBDF19AC,202310,4.55,55.09,24.0,83.64,0
58230,ABBBDF19AC,202311,1.89,57.24,16.4,75.53,0
58231,ABBBDF19AC,202312,2.36,56.9,20.2,79.46,0
58232,ABBBDF19AC,202401,1.8,57.55,15.5,74.85,0
58233,ABBBDF19AC,202402,1.92,56.79,15.0,73.71000000000001,0
58234,ABBBDF19AC,202403,3.55,57.16,16.0,76.71,0
58235,ABBBDF19AC,202404,5.51,55.96,22.6,84.07,0
58236,ABBBDF19AC,202405,4.75,56.11,20.0,80.86,0
58237,ABBBDF19AC,202406,6.17,56.11,17.6,79.88,0
58238,ABBBDF19AC,202407,6.41,54.52,15.6,76.53,0
58239,ABBBDF19AC,202408,7.28,54.69,17.1,79.07,0
58240,ABBBDF19AC,202409,5.68,55.62,19.7,81.0,0
58241,ABBBDF19AC,202410,4.67,55.84,19.2,79.71000000000001,0
58242,ABBBDF19AC,202411,3.69,56.02,25.2,84.91,0
58243,ABBBDF19AC,202412,2.94,55.34,15.1,73.38,0
58244,ABD0A001AF,202408,0.0,0.0,0.0,0.0,1
58245,ABD0A001AF,202409,100.0,10.0,44.4,154.4,0
58246,ABD0A001AF,202410,60.0,8.0,37.5,105.5,0
58247,ABD0A001AF,202411,41.86,11.63,73.7,127.19,0
58248,ABD0A001AF,202412,33.85,9.23,90.9,133.98000000000002,0
58249,ABD2B4F420,202301,7.88,18.21,40.3,66.39,0
58250,ABD2B4F420,202302,9.29,18.29,45.5,73.08,0
58251,ABD2B4F420,202303,8.17,19.21,41.9,69.28,0
58252,ABD2B4F420,202304,7.76,18.73,46.5,72.99000000000001,0
58253,ABD2B4F420,202305,6.57,18.86,36.1,61.53,0
58254,ABD2B4F420,202306,5.27,18.58,38.6,62.45,0
58255,ABD2B4F420,202307,6.25,18.26,35.4,59.91,0
58256,ABD2B4F420,202308,5.34,18.47,41.6,65.41,0
58257,ABD2B4F420,202309,4.85,18.36,35.6,58.81,0
58258,ABD2B4F420,202310,6.8,17.31,49.1,73.21000000000001,0
58259,ABD2B4F420,202311,4.73,17.77,35.5,58.0,0
58260,ABD2B4F420,202312,6.37,18.09,38.2,62.660000000000004,0
58261,ABD2B4F420,202401,5.41,17.62,32.0,55.03,0
58262,ABD2B4F420,202402,5.68,18.36,38.0,62.04,0
58263,ABD2B4F420,202403,7.99,19.03,41.8,68.82,0
58264,ABD2B4F420,202404,8.76,18.89,42.4,70.05,0
58265,ABD2B4F420,202405,8.62,19.17,35.3,63.089999999999996,0
58266,ABD2B4F420,202406,5.67,19.14,39.3,64.11,0
58267,ABD2B4F420,202407,8.09,18.77,39.5,66.36,0
58268,ABD2B4F420,202408,7.25,19.98,43.7,70.93,0
58269,ABD2B4F420,202409,6.33,19.18,44.4,69.91,0
58270,ABD2B4F420,202410,6.54,20.38,47.7,74.62,0
58271,ABD2B4F420,202411,7.73,19.83,44.3,71.86,0
58272,ABD2B4F420,202412,7.36,20.38,33.0,60.739999999999995,0
58273,ABD760AB85,202312,0.0,0.0,0.0,0.0,1
58274,ABD760AB85,202401,100.0,10.53,16.7,127.23,0
58275,ABD760AB85,202402,51.28,7.69,42.9,101.87,0
58276,ABD760AB85,202403,32.76,12.07,22.7,67.53,0
58277,ABD760AB85,202404,18.31,9.86,46.7,74.87,0
58278,ABD760AB85,202405,20.22,12.36,30.4,62.98,0
58279,ABD760AB85,202406,6.32,21.05,46.7,74.07000000000001,0
58280,ABD760AB85,202407,16.67,19.3,13.6,49.57,0
58281,ABD760AB85,202408,8.8,20.0,14.3,43.1,0
58282,ABD760AB85,202409,10.07,23.02,36.4,69.49000000000001,0
58283,ABD760AB85,202410,9.74,22.08,15.8,47.620000000000005,0
58284,ABD760AB85,202411,10.47,21.51,21.1,53.080000000000005,0
58285,ABD760AB85,202412,4.44,23.33,23.1,50.870000000000005,0
58286,AC38610082,202301,14.29,37.5,41.7,93.49000000000001,0
58287,AC38610082,202302,10.0,38.33,40.0,88.33,0
58288,AC38610082,202303,9.52,39.68,63.6,112.80000000000001,0
58289,AC38610082,202304,6.35,41.27,55.6,103.22,0
58290,AC38610082,202305,7.46,41.79,42.9,92.15,0
58291,AC38610082,202306,3.08,43.08,16.7,62.86,0
58292,AC38610082,202307,3.03,43.94,16.7,63.67,0
58293,AC38610082,202308,6.15,44.62,50.0,100.77,0
58294,AC38610082,202309,4.62,41.54,27.3,73.46,0
58295,AC38610082,202310,10.45,40.3,50.0,100.75,0
58296,AC38610082,202311,3.03,37.88,37.5,78.41,0
58297,AC38610082,202312,1.64,37.7,40.0,79.34,0
58298,AC38610082,202401,6.9,31.03,60.0,97.93,0
58299,AC38610082,202402,3.7,31.48,50.0,85.18,0
58300,AC38610082,202403,11.11,27.78,50.0,88.89,0
58301,AC38610082,202404,12.28,28.07,45.5,85.85,0
58302,AC38610082,202405,3.64,30.91,50.0,84.55,0
58303,AC38610082,202406,11.67,25.0,66.7,103.37,0
58304,AC38610082,202407,4.92,21.31,16.7,42.92999999999999,0
58305,AC38610082,202408,9.52,22.22,50.0,81.74,0
58306,AC38610082,202409,9.38,25.0,44.4,78.78,0
58307,AC38610082,202410,5.08,27.12,25.0,57.2,0
58308,AC38610082,202411,9.52,22.22,40.0,71.74,0
58309,AC38610082,202412,4.62,21.54,40.0,66.16,0
58310,AC3DCE45BE,202301,3.9,11.54,72.3,87.74,0
58311,AC3DCE45BE,202302,4.61,10.99,75.7,91.30000000000001,0
58312,AC3DCE45BE,202303,0.0,10.19,100.0,110.19,0
58313,AC3DCE45BE,202304,15.95,14.22,50.0,80.17,0
58314,AC3DCE45BE,202305,13.87,17.67,52.1,83.64,0
58315,AC3DCE45BE,202306,11.43,19.57,51.8,82.8,0
58316,AC3DCE45BE,202307,12.28,23.44,59.0,94.72,0
58317,AC3DCE45BE,202308,9.7,25.61,55.1,90.41,0
58318,AC3DCE45BE,202309,8.12,27.81,51.7,87.63,0
58319,AC3DCE45BE,202310,6.76,29.53,53.8,90.09,0
58320,AC3DCE45BE,202311,8.14,31.18,50.0,89.32,0
58321,AC3DCE45BE,202312,6.74,32.75,51.0,90.49000000000001,0
58322,AC3DCE45BE,202401,3.97,33.7,44.0,81.67,0
58323,AC3DCE45BE,202402,6.13,34.5,47.8,88.43,0
58324,AC3DCE45BE,202403,8.78,34.41,52.7,95.89,0
58325,AC3DCE45BE,202404,9.51,33.3,59.7,102.50999999999999,0
58326,AC3DCE45BE,202405,9.02,32.85,59.2,101.07000000000001,0
58327,AC3DCE45BE,202406,9.01,32.0,56.5,97.50999999999999,0
58328,AC3DCE45BE,202407,8.45,32.17,59.4,100.02000000000001,0
58329,AC3DCE45BE,202408,9.13,32.81,57.4,99.34,0
58330,AC3DCE45BE,202409,6.24,31.65,55.3,93.19,0
58331,AC3DCE45BE,202410,6.87,31.5,56.8,95.16999999999999,0
58332,AC3DCE45BE,202411,5.29,31.52,51.7,88.51,0
58333,AC3DCE45BE,202412,5.18,31.39,50.7,87.27000000000001,0
58334,AC58EEAF8F,202301,6.02,39.88,26.7,72.60000000000001,0
58335,AC58EEAF8F,202302,5.5,39.44,32.9,77.84,0
58336,AC58EEAF8F,202303,6.52,38.73,23.9,69.15,0
58337,AC58EEAF8F,202304,6.35,37.08,27.7,71.13,0
58338,AC58EEAF8F,202305,6.17,37.6,21.9,65.67,0
58339,AC58EEAF8F,202306,5.29,38.78,26.4,70.47,0
58340,AC58EEAF8F,202307,5.55,39.49,27.3,72.34,0
58341,AC58EEAF8F,202308,5.41,38.59,22.4,66.4,0
58342,AC58EEAF8F,202309,4.36,39.36,20.2,63.92,0
58343,AC58EEAF8F,202310,6.03,39.03,24.5,69.56,0
58344,AC58EEAF8F,202311,4.79,38.63,28.0,71.42,0
58345,AC58EEAF8F,202312,5.62,38.25,28.0,71.87,0
58346,AC58EEAF8F,202401,5.87,38.13,22.7,66.7,0
58347,AC58EEAF8F,202402,4.72,37.41,27.5,69.63,0
58348,AC58EEAF8F,202403,6.78,37.32,23.7,67.8,0
58349,AC58EEAF8F,202404,6.19,36.62,22.2,65.00999999999999,0
58350,AC58EEAF8F,202405,5.39,36.04,22.1,63.53,0
58351,AC58EEAF8F,202406,5.14,36.0,21.6,62.74,0
58352,AC58EEAF8F,202407,4.19,36.26,23.2,63.64999999999999,0
58353,AC58EEAF8F,202408,5.69,36.13,22.0,63.82,0
58354,AC58EEAF8F,202409,4.24,36.49,24.7,65.43,0
58355,AC58EEAF8F,202410,6.12,36.29,25.5,67.91,0
58356,AC58EEAF8F,202411,6.0,36.93,25.7,68.63,0
58357,AC58EEAF8F,202412,6.27,37.06,25.8,69.13,0
58358,AC6B3827B8,202301,6.88,35.0,31.3,73.18,0
58359,AC6B3827B8,202302,6.06,30.91,36.4,73.37,0
58360,AC6B3827B8,202303,8.09,30.64,47.4,86.13,0
58361,AC6B3827B8,202304,4.71,31.18,35.7,71.59,0
58362,AC6B3827B8,202305,5.92,32.54,53.3,91.75999999999999,0
58363,AC6B3827B8,202306,5.33,34.32,40.0,79.65,0
58364,AC6B3827B8,202307,5.92,36.09,64.3,106.31,0
58365,AC6B3827B8,202308,5.45,36.36,33.3,75.11,0
58366,AC6B3827B8,202309,8.54,34.76,35.3,78.6,0
58367,AC6B3827B8,202310,6.59,35.93,36.4,78.91999999999999,0
58368,AC6B3827B8,202311,7.6,36.84,47.1,91.54,0
58369,AC6B3827B8,202312,4.24,36.97,30.8,72.01,0
58370,AC6B3827B8,202401,4.38,39.38,31.3,75.06,0
58371,AC6B3827B8,202402,3.85,37.18,53.8,94.83,0
58372,AC6B3827B8,202403,5.88,37.25,53.8,96.93,0
58373,AC6B3827B8,202404,9.03,36.77,40.0,85.80000000000001,0
58374,AC6B3827B8,202405,3.95,36.18,45.5,85.63,0
58375,AC6B3827B8,202406,6.62,36.42,66.7,109.74000000000001,0
58376,AC6B3827B8,202407,3.5,37.06,54.5,95.06,0
58377,AC6B3827B8,202408,8.84,36.73,50.0,95.57,0
58378,AC6B3827B8,202409,6.21,33.79,45.5,85.5,0
58379,AC6B3827B8,202410,5.76,38.85,53.8,98.41,0
58380,AC6B3827B8,202411,6.06,40.91,50.0,96.97,0
58381,AC6B3827B8,202412,5.93,40.0,50.0,95.93,0
58382,AC6E8AC491,202301,18.81,33.94,25.3,78.05,0
58383,AC6E8AC491,202302,14.17,37.01,21.8,72.98,0
58384,AC6E8AC491,202303,9.93,40.43,14.3,64.66,0
58385,AC6E8AC491,202304,14.02,40.85,17.7,72.57000000000001,0
58386,AC6E8AC491,202305,8.64,45.96,9.1,63.7,0
58387,AC6E8AC491,202306,7.71,48.33,15.9,71.94,0
58388,AC6E8AC491,202307,7.6,50.12,14.3,72.02,0
58389,AC6E8AC491,202308,3.66,51.03,13.1,67.78999999999999,0
58390,AC6E8AC491,202309,4.79,50.33,15.0,70.12,0
58391,AC6E8AC491,202310,4.18,50.1,17.2,71.48,0
58392,AC6E8AC491,202311,3.9,50.11,4.9,58.91,0
58393,AC6E8AC491,202312,3.18,50.23,16.4,69.81,0
58394,AC6E8AC491,202401,5.02,50.91,11.9,67.83,0
58395,AC6E8AC491,202402,2.85,50.59,23.9,77.34,0
58396,AC6E8AC491,202403,4.52,48.81,14.3,67.63,0
58397,AC6E8AC491,202404,3.79,48.74,10.9,63.43,0
58398,AC6E8AC491,202405,6.94,48.84,10.0,65.78,0
58399,AC6E8AC491,202406,3.73,46.67,7.7,58.1,0
58400,AC6E8AC491,202407,2.03,43.77,5.9,51.7,0
58401,AC6E8AC491,202408,0.0,43.93,0.0,43.93,0
58402,AC6E8AC491,202409,0.0,43.88,0.0,43.88,0
58403,AC6E8AC491,202410,0.0,43.33,0.0,43.33,0
58404,AC6E8AC491,202411,0.0,40.41,0.0,40.41,0
58405,AC6E8AC491,202412,0.0,40.47,0.0,40.47,0
58406,AC70EA0FCD,202301,7.14,24.11,25.0,56.25,0
58407,AC70EA0FCD,202302,9.82,26.79,9.1,45.71,0
58408,AC70EA0FCD,202303,5.61,29.91,11.8,47.32000000000001,0
58409,AC70EA0FCD,202304,7.21,30.63,26.3,64.14,0
58410,AC70EA0FCD,202305,8.55,30.77,23.8,63.120000000000005,0
58411,AC70EA0FCD,202306,6.72,29.41,19.0,55.13,0
58412,AC70EA0FCD,202307,8.2,27.05,16.7,51.95,0
58413,AC70EA0FCD,202308,6.09,25.22,25.0,56.31,0
58414,AC70EA0FCD,202309,11.76,25.21,34.8,71.77,0
